rk,team,str,ofs,dfs,sos
116,Mongolia,-3.33,-1.56,1.77,-5.05
117,Lesotho,-3.36,-2.32,1.04,-3.20
118,Jordan,-3.52,-2.14,1.38,-1.11
119,Slovakia,-3.63,-1.94,1.69,-3.02
120,Turks and Caicos Islands,-3.73,-2.12,1.61,-1.89
121,Benin,-3.85,-1.90,1.95,-0.58
122,Azerbaijan,-3.91,-2.15,1.76,-2.52
123,Curacao,-4.33,-2.19,2.15,-4.08
124,Armenia,-4.36,-3.82,0.54,-0.29
125,St Vincent and the Grenadines,-4.60,-2.39,2.21,-3.93
126,British Virgin Islands,-4.62,-2.21,2.41,-4.65
127,Cambodia,-4.74,-2.32,2.42,-4.62
128,St Lucia,-5.00,-2.29,2.71,-4.53
129,Brunei,-5.36,-2.80,2.57,-4.20
130,Estonia,-5.90,-2.30,3.60,-6.66
131,Montenegro,-6.08,-3.38,2.70,-4.77
132,Belarus,-7.23,-3.89,3.33,-5.90
