2020,Super League XXV 2020,Sun,Aug 30th,4:15pm,Wigan,30,Castleford Tigers,22,J. Child,Halliwell Jones
2020,Super League XXV 2020,Thu,Sep 3rd,6:00pm,Hull Kingston Rovers,34,Wigan,18,T. Grant,Headingley
2020,Super League XXV 2020,Thu,Sep 3rd,8:15pm,Salford,30,Castleford Tigers,37,R. Hicks,Headingley
2020,Super League XXV 2020,Fri,Sep 4th,6:00pm,Huddersfield,6,St Helens,54,L. Moore,Headingley
2020,Super League XXV 2020,Fri,Sep 4th,8:15pm,Warrington,37,Hull FC,12,B. Thaler,Headingley
2020,Super League XXV 2020,Thu,Sep 10th,8:15pm,Castleford Tigers,10,Warrington,12,R. Hicks,Totally Wicked
2020,Super League XXV 2020,Thu,Sep 10th,6:00pm,Hull FC,26,Wakefield Trinity,23,M. Griffiths,Totally Wicked
2020,Super League XXV 2020,Fri,Sep 11th,8:15pm,Leeds,13,Huddersfield,12,S. Mikalauskas,Totally Wicked
2020,Super League XXV 2020,Fri,Sep 11th,6:00pm,St Helens,21,Hull Kingston Rovers,20,J. Smith,Totally Wicked
2020,Super League XXV 2020,Sat,Sep 12th,5:00pm,Catalans,12,Wigan,28,C. Kendall,Gilbert Brutus
2020,Super League XXV 2020,Thu,Sep 17th,3:00pm,Huddersfield,29,Wakefield Trinity,6,J. Smith,John Smith's
2020,Super League XXV 2020,Thu,Sep 24th,8:00pm,Castleford Tigers,19,Huddersfield,31,L. Moore,Halliwell Jones
2020,Super League XXV 2020,Thu,Sep 24th,6:00pm,Hull FC,22,Salford,28,C. Kendall,Halliwell Jones
2020,Super League XXV 2020,Thu,Sep 24th,2:00pm,Hull Kingston Rovers,16,Leeds,41,J. Smith,Halliwell Jones
2020,Super League XXV 2020,Fri,Sep 25th,6:00pm,Warrington,30,Catalans,16,R. Hicks,Halliwell Jones
2020,Super League XXV 2020,Fri,Sep 25th,8:00pm,Wigan,28,Wakefield Trinity,16,J. Child,Halliwell Jones
2020,Super League XXV 2020,Tue,Sep 29th,5:00pm,Salford,20,Warrington,18,S. Mikalauskas,AJ Bell Stadium
2020,Super League XXV 2020,Tue,Sep 29th,7:00pm,Wigan,0,St Helens,42,B. Thaler,AJ Bell Stadium
2020,Super League XXV 2020,Wed,Sep 30th,7:00pm,Huddersfield,32,Hull Kingston Rovers,22,M. Griffiths,John Smith's
2020,Super League XXV 2020,Wed,Sep 30th,6:00pm,Leeds,6,Catalans,34,R. Hicks,Headingley
2020,Super League XXV 2020,Thu,Oct 1st,7:00pm,Castleford Tigers,28,Hull FC,32,T. Grant,Mend-a-Hose
2020,Super League XXV 2020,Sun,Oct 4th,2:00pm,Catalans,40,Wakefield Trinity,8,J. Child,Gilbert Brutus
2020,Super League XXV 2020,Thu,Oct 8th,5:30pm,Huddersfield,16,Salford,24,R. Hicks,Headingley
2020,Super League XXV 2020,Thu,Oct 8th,7:45pm,Hull FC,22,Leeds,40,B. Thaler,Headingley
2020,Super League XXV 2020,Fri,Oct 9th,6:15pm,Catalans,34,Hull Kingston Rovers,4,J. Smith,Gilbert Brutus
2020,Super League XXV 2020,Fri,Oct 9th,5:30pm,Wakefield Trinity,16,St Helens,20,L. Moore,Headingley
2020,Super League XXV 2020,Fri,Oct 9th,7:45pm,Warrington,14,Wigan,18,C. Kendall,Headingley
2020,Super League XXV 2020,Tue,Oct 13th,5:30pm,Hull FC,18,Huddersfield,16,S. Mikalauskas,Halliwell Jones
2020,Super League XXV 2020,Tue,Oct 13th,2:00pm,Hull Kingston Rovers,24,Salford,22,J. Child,Halliwell Jones
2020,Super League XXV 2020,Tue,Oct 13th,7:00pm,Warrington,32,Leeds,6,C. Kendall,Halliwell Jones
2020,Super League XXV 2020,Thu,Oct 15th,7:00pm,St Helens,48,Wakefield Trinity,6,R. Hicks,Halliwell Jones
2020,Super League XXV 2020,Sun,Oct 18th,3:00pm,Hull FC,48,Castleford Tigers,6,M. Griffiths,KCOM Stadium
2020,Super League XXV 2020,Thu,Oct 22nd,5:00pm,Castleford Tigers,38,Hull Kingston Rovers,24,G. Hewer,Totally Wicked
2020,Super League XXV 2020,Thu,Oct 22nd,8:00pm,Huddersfield,14,Wakefield Trinity,18,M. Griffiths,Totally Wicked
2020,Super League XXV 2020,Fri,Oct 23rd,7:00pm,St Helens,40,Leeds,8,L. Moore,Totally Wicked
2020,Super League XXV 2020,Fri,Oct 23rd,5:00pm,Wigan,58,Salford,12,C. Kendall,Totally Wicked
2020,Super League XXV 2020,Sun,Oct 25th,2:00pm,Wakefield Trinity,48,Hull Kingston Rovers,18,S. Mikalauskas,Mobile Rocket
2020,Super League XXV 2020,Mon,Oct 26th,7:00pm,Leeds,28,Castleford Tigers,24,T. Grant,Headingley
2020,Super League XXV 2020,Mon,Oct 26th,5:00pm,Salford,12,St Helens,10,B. Thaler,Headingley
2020,Super League XXV 2020,Thu,Oct 29th,7:00pm,Hull Kingston Rovers,16,Hull FC,31,L. Moore,Totally Wicked
2020,Super League XXV 2020,Thu,Oct 29th,5:00pm,Leeds,6,Wakefield Trinity,30,B. Thaler,Totally Wicked
2020,Super League XXV 2020,Fri,Oct 30th,8:15pm,St Helens,6,Wigan,18,C. Kendall,Totally Wicked
2020,Super League XXV 2020,Fri,Oct 30th,5:00pm,Warrington,24,Salford,0,,Totally Wicked
2020,Super League XXV 2020,Fri,Oct 30th,5:00pm,Warrington,19,Huddersfield,12,R. Hicks,Totally Wicked
2020,Super League XXV 2020,Sun,Nov 1st,2:00pm,Wakefield Trinity,18,Leeds,20,B. Thaler,Mobile Rocket
2020,Super League XXV 2020,Mon,Nov 2nd,3:00pm,Salford,42,Catalans,24,J. Smith,AJ Bell Stadium
2020,Super League XXV 2020,Fri,Nov 6th,5:00pm,Wakefield Trinity,20,Salford,28,R. Hicks,Headingley
2020,Super League XXV 2020,Fri,Nov 6th,7:00pm,Wigan,19,Huddersfield,6,C. Kendall,Headingley
2020,Super League XXV 2020,Thu,Nov 12th,7:00pm,Warrington,14,Hull FC,27,L. Moore,Halliwell Jones
2020,Super League XXV 2020,Fri,Nov 13th,7:00pm,Catalans,26,Leeds,14,C. Kendall,Halliwell Jones
2020,Super League XXV 2020,Thu,Nov 19th,7:00pm,Wigan,29,Hull FC,2,C. Kendall,DW Stadium
2020,Super League XXV 2020,Fri,Nov 20th,7:45pm,St Helens,48,Catalans,2,L. Moore,Totally Wicked
2020,Super League XXV 2020,Fri,Nov 27th,8:00pm,Wigan,4,St Helens,8,C. Kendall,KCOM Stadium
