2023,09.06.2023 15:00,St Helens,Wigan,34,16,18,10,16,6,,,
2023,04.06.2023 11:30,Hull FC,Warrington,30,18,6,12,24,6,,,
2023,04.06.2023 09:15,St Helens,Huddersfield,48,6,16,6,32,0,,,
2023,04.06.2023 07:00,Wakefield,Leigh,4,30,0,10,4,20,,,
2023,03.06.2023 13:00,Leeds,Castleford,24,26,12,10,12,16,,,
2023,03.06.2023 11:00,Wigan,Catalans Dragons,22,46,8,24,14,22,,,
2023,03.06.2023 08:30,Salford,Hull KR,26,16,10,12,16,4,,,
2023,28.05.2023 10:00,Salford,Hull FC,29,22,18,10,11,12,,,
2023,26.05.2023 15:00,Leeds,St Helens,12,13,12,4,0,8,0,1,AET
2023,26.05.2023 15:00,Leigh,Warrington,30,12,20,12,10,0,,,
2023,26.05.2023 14:45,Huddersfield,Castleford,20,4,10,4,10,0,,,
2023,26.05.2023 13:00,Catalans Dragons,Wakefield,36,6,18,0,18,6,,,
2023,25.05.2023 15:00,Hull KR,Wigan,22,26,4,10,18,12,0,4,AET
2023,13.05.2023 08:00,St Helens,Salford,26,12,6,12,20,0,,,
2023,12.05.2023 15:00,Castleford,Catalans Dragons,22,46,6,34,16,12,,,
2023,12.05.2023 15:00,Warrington,Hull KR,21,14,6,12,15,2,,,
2023,12.05.2023 15:00,Wigan,Leeds,18,40,14,6,4,34,,,
2023,12.05.2023 14:45,Huddersfield,Leigh,4,30,0,12,4,18,,,
2023,11.05.2023 15:00,Wakefield,Hull FC,6,26,0,6,6,20,,,
2023,05.05.2023 15:00,Hull KR,Huddersfield,28,0,14,0,14,0,,,
2023,05.05.2023 15:00,Leeds,Salford,12,22,6,12,6,10,,,
2023,05.05.2023 15:00,Leigh,Castleford,30,6,6,6,24,0,,,
2023,05.05.2023 15:00,Warrington,Wakefield,32,18,12,12,20,6,,,
2023,05.05.2023 14:45,Catalans Dragons,St Helens,24,12,12,12,12,0,,,
2023,04.05.2023 15:00,Hull FC,Wigan,14,10,14,6,0,4,,,
2023,23.04.2023 10:05,Wigan,Wakefield,22,6,18,0,4,6,,,
2023,23.04.2023 10:00,Hull FC,Huddersfield,20,14,8,8,12,6,,,
2023,23.04.2023 09:15,Salford,Catalans Dragons,16,14,14,4,2,10,,,
2023,21.04.2023 15:00,Castleford,Hull KR,7,12,6,0,1,12,,,
2023,21.04.2023 15:00,Leigh,Leeds,20,6,16,6,4,0,,,
2023,20.04.2023 15:00,St Helens,Warrington,28,6,16,6,12,0,,,
2023,16.04.2023 10:00,Wakefield,Leigh,0,32,0,10,0,22,,,
2023,14.04.2023 15:00,Hull KR,St Helens,26,14,8,8,18,6,,,
2023,14.04.2023 15:00,Leeds,Hull FC,34,10,18,0,16,10,,,
2023,14.04.2023 15:00,Warrington,Wigan,6,13,6,10,0,3,,,
2023,14.04.2023 14:45,Huddersfield,Catalans Dragons,26,14,10,8,16,6,,,
2023,13.04.2023 15:00,Salford,Castleford,14,6,6,6,8,0,,,
2023,09.04.2023 13:00,Leeds,Huddersfield,18,17,4,13,14,4,,,
2023,08.04.2023 12:00,Catalans Dragons,Warrington,14,20,10,8,4,12,,,
2023,08.04.2023 09:30,Leigh,Salford,20,22,6,16,14,6,,,
2023,07.04.2023 10:00,Wigan,St Helens,14,6,8,0,6,6,,,
2023,07.04.2023 07:30,Hull FC,Hull KR,0,40,0,14,0,26,,,
2023,06.04.2023 15:00,Castleford,Wakefield,16,4,12,0,4,4,,,
2023,02.04.2023 10:00,Salford,Huddersfield,16,26,6,14,10,12,,,
2023,01.04.2023 12:00,Catalans Dragons,Castleford,22,18,12,6,10,12,,,
2023,01.04.2023 08:00,Warrington,Hull FC,34,6,28,0,6,6,,,
2023,31.03.2023 15:00,Hull KR,Leeds,20,12,14,0,6,12,,,
2023,31.03.2023 15:00,St Helens,Wakefield,38,0,12,0,26,0,,,
2023,30.03.2023 15:00,Leigh,Wigan,6,34,6,10,0,24,,,
2023,25.03.2023 11:00,Hull FC,Leigh,16,24,6,16,10,8,,,
2023,25.03.2023 09:00,Leeds,Catalans Dragons,32,22,8,22,24,0,,,
2023,24.03.2023 16:00,Castleford,Warrington,0,38,0,24,0,14,,,
2023,24.03.2023 16:00,Wakefield,Hull KR,6,34,0,18,6,16,,,
2023,24.03.2023 16:00,Wigan,Salford,20,16,8,8,12,8,,,
2023,23.03.2023 16:00,Huddersfield,St Helens,12,14,6,12,6,2,,,
2023,19.03.2023 11:00,Salford,Wakefield,14,13,12,10,1,3,1,0,AET
2023,18.03.2023 13:00,Catalans Dragons,Hull KR,26,12,10,0,16,12,,,
2023,17.03.2023 16:00,St Helens,Hull FC,20,12,4,0,16,12,,,
2023,17.03.2023 16:00,Warrington,Leigh,38,20,22,8,16,12,,,
2023,17.03.2023 15:45,Huddersfield,Wigan,12,14,6,8,6,6,,,
2023,16.03.2023 16:00,Castleford,Leeds,14,8,6,8,8,0,,,
2023,11.03.2023 10:00,Hull FC,Salford,14,60,4,30,10,30,,,
2023,10.03.2023 15:00,Huddersfield,Castleford,36,6,20,6,16,0,,,
2023,10.03.2023 15:00,Hull KR,Warrington,10,18,6,12,4,6,,,
2023,10.03.2023 15:00,Leeds,Wakefield,26,0,0,0,26,0,,,
2023,10.03.2023 15:00,Leigh,St Helens,20,12,0,12,20,0,,,
2023,09.03.2023 15:00,Wigan,Catalans Dragons,10,18,2,12,8,6,,,
2023,03.03.2023 15:00,Castleford,Wigan,0,36,0,6,0,30,,,
2023,03.03.2023 15:00,Hull KR,Leigh,25,30,19,12,6,18,,,
2023,03.03.2023 15:00,St Helens,Leeds,24,25,18,12,6,13,,,
2023,03.03.2023 14:45,Wakefield,Huddersfield,0,8,0,0,0,8,,,
2023,03.03.2023 13:00,Catalans Dragons,Hull FC,38,6,14,0,24,6,,,
2023,02.03.2023 15:00,Warrington,Salford,36,20,6,20,30,0,,,
2023,26.02.2023 08:00,Castleford,St Helens,6,24,0,6,6,18,,,
2023,25.02.2023 12:00,Catalans Dragons,Leigh,14,6,8,0,6,6,,,
2023,24.02.2023 15:00,Leeds,Hull FC,18,22,6,10,12,12,,,
2023,24.02.2023 15:00,Wigan,Wakefield,60,0,34,0,26,0,,,
2023,24.02.2023 14:45,Huddersfield,Warrington,16,26,0,8,16,18,,,
2023,23.02.2023 15:00,Salford,Hull KR,10,24,4,0,6,24,,,
2023,19.02.2023 10:00,Hull FC,Castleford,32,30,26,6,6,24,,,
2023,18.02.2023 08:00,Hull KR,Wigan,27,18,13,12,14,6,,,
2023,17.02.2023 15:00,Leigh,Salford,10,20,4,12,6,8,,,
2023,17.02.2023 14:30,Wakefield,Catalans Dragons,24,38,12,16,12,22,,,
2023,16.02.2023 15:00,Warrington,Leeds,42,10,30,0,12,10,,,
